ResponseId,UserLanguage,consent,age,gender,residence,US_citizen,newspapers,news_sources,platforms_used,platforms_used_5_TEXT,news_media_trust,petitions_num_1,gift_card_ranking_uber,gift_card_ranking_lyft,gift_card_ranking_GH,gift_card_ranking_DD,gift_card_ranking_S,gift_card_ranking_BK,confirm_top_choice,gift_card_weight_1,gift_card_weight_2,gift_card_weight_3,gift_card_weight_4,gift_card_weight_5,gift_card_weight_6,gift_card_use_uber,gift_card_use_lyft,gift_card_use_GH,gift_card_use_DD,gift_card_use_S,gift_card_use_BK,misinfo_intro,control_info,T1_info,T2_info,T3_info,T4_info_S,T4_info_uber_GH,T4_info_BK_DD_lyft_1,T4_info_BK_DD_lyft_2,outcome_1,outcome_1_why,outcome_2,outcome_2_why,attn_check_1,petition_c_P_B,petition_c_P_A,petition_c_C_B,petition_c_C_A,petition_T1_P_B,petition_T1_P_A,petition_T1_C_B,petition_T1_C_A,petition_T2_P_B,petition_T2_P_A,petition_T2_C_B,petition_T2_C_A,petition_T3_P_B,petition_T3_P_A,petition_T3_C_B,petition_T3_C_A,petition_T4_P_B,petition_T4_P_A,petition_T4_C_B,petition_T4_C_A,ratings_trust,ratings_bias,factual_errors,quality,employment,education,household_income,race,vote,survey_purpose,survey_trust,survey_bias,group,petition_link_clicked,passes_attn_check_1,top_choice_consistent,outcome_1_text,confirm_top_choice_text,top_ranked_choice,second_ranked_choice,switch_in_preference,weight_of_top_choice,weight_of_outcome,outcome_top_choice_weight_diff,outcome_1_misinfo_rank,top_choice_misinfo_rank,outcome_2_text,petition_none,petition_company_block,petition_company_allow,petition_platform_block,petition_platform_allow,petition_clicks_company_block,petition_clicks_company_allow,petition_clicks_platform_block,petition_clicks_platform_allow,petition_self_reported_company_block,petition_self_reported_company_allow,petition_self_reported_platform_block,petition_self_reported_platform_allow,control_group,T1_group,T2_group,T3_group,T4_group,gender_text,gender_male,gender_female,gender_third,age_text,race_text,residence_text,consumes_misinfo,news_media_trust_text,news_media_trust_low,news_media_trust_high,petition_signer,freq_of_use_top_choice,freq_use_of_top_choice_text,frequently_used_top_choice,freq_use_of_outcome,freq_use_of_outcome_text,frequently_used_outcome,vote_text,vote_trump,vote_biden,vote_other,vote_none,household_income_text,income_50K_below,income_50K_plus,income_25K_below,income_25K_to_50K,income_50K_to_100K,income_100K_above,income_no_answer,educ_text,educ_no_degree,educ_associates_plus,educ_college_plus,educ_high_school,educ_some_college,educ_bachelors,educ_post_graduate,employment_text,working_paid,working_self,working_any,not_working,working_no_answer,num_platforms_used,petition,petition_clicks,petition_block,frequent_user,weight_diff_category,weight_diff_negative,switched_categories,switch_misinfo_mag,outcome_1_topic,outcome_2_topic,weights_difference
R_2TUb4MDyfSyIxYJ,EN,4,1,2,3,1,21,2,"(1, 2)",,3,0,6,5,3,4,2,1,6,5,5,15,20,5,50,5,5,5,5,2,2,4,,,9,,,,,,6,Because is the place i eat or use the most,5,Becauss i dont want to sign the petition,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,2,4,7,4,2,3,4,To see if people pay attention ,5,4,T2,0,1,1,Burger King,Burger King,Burger King,Subway,0,50,50,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Female,0,1,0,age_18_24,White,S,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,1,same weight,0,0,0,Use,No interest,30
R_1QLVeowhEmYjEsc,EN,4,4,2,4,1,"2,26",3,"(1, 5)",YouTube ,4,0,2,1,3,4,6,5,2,0,50,0,50,0,0,5,3,5,4,4,5,4,9,,,,,,,,2,I choose Lyft because I would need this when we need to get food from the stores and it's way too hot outside to walk,5,I don't read the advertisements on the sites I visit and use,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,4,4,7,2,5,1,2,To give away gift cards,5,4,control,0,1,1,Lyft,Lyft,Lyft,Uber,0,50,50,0,5,5,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Female,0,1,0,age_45_54,Black,W,0,Low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,0,same weight,0,0,0,Product features,Misinformation concerns,0
R_3kjl05Q0F34kjcR,EN,4,1,2,3,1,"2,4,11,14,16,18,26",1,3,,3,3,6,5,4,3,1,2,5,5,5,5,5,75,5,4,5,5,4,2,2,4,9,,,,,,,,5,i chose this gift catd because i love subway and wish to eat there more,1,i chose that option because people will get the wrong idea if ads from subway appear on misinformation websites,"1,5",,,1,,,,,,,,,,,,,,,,,,3,3,2,5,1,4,4,3,2,to ask citizens about misinformation on websites,6,4,control,0,1,1,Subway,Subway,Subway,Burger King,0,75,75,0,4,4,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Female,0,1,0,age_18_24,White,S,0,Some trust,0,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,paid_employee,1,0,1,0,0,1,None,No clicks,0,1,same weight,0,0,0,Love,Company responsibility,70
R_2zGXRxqEb43os1v,EN,4,5,1,3,1,"33,26",3,"(1, 2, 3)",,3,2,6,5,3,4,1,2,5,5,5,10,10,40,30,5,4,5,5,2,2,4,,,9,,,,,,5,Like their subs .,1,It's untruthful .,"1,5",,,,,,,,,,,1,,,,,,,,,,4,2,2,4,1,2,4,3,1,the truth.,5,4,T2,1,1,1,Subway,Subway,Subway,Burger King,0,40,40,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Male,1,0,0,age_55_64,White,S,1,Some trust,0,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,paid_employee,1,0,1,0,0,3,petition_block,company_block,1,1,same weight,0,0,0,Like,No interest,10
R_1FqACVPSecwtL18,EN,4,1,2,3,1,21,4,"(1, 2, 4)",,4,0,5,6,3,2,4,1,6,0,0,0,30,30,40,5,5,5,5,4,1,4,,9,,,,,,,6,I have easy access to the business and like the food. It helps to feed my family. ,5,I don’t trust that my information would not be signed. The companies know where they are advertising their business. ,"1,5",,,,,,,,,,,,,,,,,,,,,5,5,2,4,1,3,3,3,4,To see more about someone’s views according to their party,4,4,T1,0,1,1,Burger King,Burger King,Burger King,DoorDash,0,40,40,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Female,0,1,0,age_18_24,White,S,0,Low trust,1,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,None,0,0,0,1,25K_to_50K,1,0,0,1,0,0,0,some_college,1,0,0,0,1,0,0,paid_employee,1,0,1,0,0,3,None,No clicks,0,1,same weight,0,0,0,Love,Company responsibility,10
R_3dErWzZdAFgyGP2,EN,4,4,2,2,1,"4,26",3,"(1, 2)",,3,0,5,4,6,1,2,3,4,10,10,10,35,15,20,5,5,5,2,4,4,4,,,9,,,,,,4,"This service can be kind of costly, so it would be nice to have a gift card",3,Misinformation isn't really helping anyone,"1,5",,,,,,,,,1,,,,,,,,,,,,4,3,2,4,2,4,5,1,2,,5,4,T2,0,1,1,DoorDash,DoorDash,DoorDash,Subway,0,35,35,0,6,6,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Female,0,1,0,age_45_54,Black,MW,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,self_empployed,0,1,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Frequency of use,Misinformation concerns,15
R_6tDCqiHZWrE5iKt,EN,4,3,1,2,1,"2,24,26",3,"(1, 2)",,2,0,2,3,6,1,5,4,6,20,15,10,20,20,15,1,3,3,1,2,1,4,,,,,,,,9,6,Because I like burger king and I like to eat,5,Because I don't like getting into that kind of stuff ,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,3,1,1,2,4,3,4,not sure,6,4,T4,0,1,0,Burger King,Burger King,DoorDash,Uber,0,15,15,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_35_44,White,MW,1,High trust,0,1,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,None,0,0,0,1,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Like,No interest,0
R_0BTuNhVyCRLCfjb,EN,4,4,1,4,1,"2,33,5,14,16,17,18,26",1,"(1, 2, 3, 4)",,1,4,1,2,4,3,6,5,1,20,20,0,20,20,20,1,1,2,2,1,2,4,,,9,,,,,,1,I use uber most often ,3,Misinformation is a serious problem ,"1,5",,,,,,,,,1,,,,,,,,,,,,2,5,3,3,1,6,5,2,2,Fact sources vs fake news,7,4,T2,0,1,1,Uber,Uber,Uber,Lyft,0,20,20,0,6,6,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Male,1,0,0,age_45_54,Asian,W,1,Very high trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Use,Misinformation concerns,0
R_Opoz2Qp3Edl0KHL,EN,4,2,2,3,1,21,3,"(1, 2, 3)",,3,0,5,6,4,2,3,1,6,0,0,0,10,10,80,5,5,5,4,4,4,4,,,,,,,9,,6,Its the one im most likely to buy from.,5,I do not think it is swrious enough basws on the fact that these websites can be called out amd people may bo longer use them and no one would even see those ads then.  ,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,2,4,4,2,1,1,4,To inform about misinformation and companies being displayed on them and the affects of that on consumers.,4,4,T4,0,1,1,Burger King,Burger King,Burger King,DoorDash,0,80,80,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_25_34,Black,S,0,Some trust,0,0,0,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,3,None,No clicks,0,0,same weight,0,0,0,Use,Platform responsibility,70
R_2rAD8ABu4PAWqiB,EN,4,2,2,3,1,"2,4,11,17,18,26",3,"(1, 2, 3, 4)",,3,0,6,5,4,3,2,1,6,0,0,0,0,50,50,5,5,5,3,2,1,4,9,,,,,,,,6,I love burgerking ,5,I would rather not,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,2,4,1,2,3,3,1,To make sure people are genuinely answering and to inform.,7,4,control,0,1,1,Burger King,Burger King,Burger King,Subway,0,50,50,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Female,0,1,0,age_25_34,White,S,0,Some trust,0,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,max_high_school,1,0,0,1,0,0,0,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Love,No interest,0
R_1IuT9vgCoFunLJT,EN,4,2,2,2,1,"16,17,18",3,"(1, 2, 3)",,3,2,5,6,2,1,3,4,4,1,1,1,95,1,1,5,5,3,1,4,3,4,9,,,,,,,,4,I use it frequently. ,3,Because it’ll make them seem more reparable if they stopped. ,"1,5",1,,,,,,,,,,,,,,,,,,,,3,2,1,4,1,5,3,1,2,"To find out how people feel about misinformation websites, politics and for profit companies ads",4,4,control,0,1,1,DoorDash,DoorDash,DoorDash,Grubhub,0,95,95,0,6,6,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Female,0,1,0,age_25_34,Black,MW,0,Some trust,0,0,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,3,None,No clicks,0,1,same weight,0,0,0,Frequency of use,Misinformation concerns,94
R_3HLzqMCkBUBqdAI,EN,4,3,2,3,1,21,3,"(1, 2)",,3,0,6,5,4,1,3,2,4,5,5,10,50,10,20,5,5,5,2,3,2,4,,9,,,,,,,4,I like doing that you can choose from many different restaurants,5,It really doesn't make a difference whether it's on misinformation ad platform or a good information platform because all the door that information is going to be in jail,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,2,5,1,4,4,1,2,Number one which company you prefer to get a $25 gift certificate to number two if you would like credible company to be on ass that have misinformation on it and three how do you feel about it,5,5,T1,0,1,1,DoorDash,DoorDash,DoorDash,Burger King,0,50,50,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Female,0,1,0,age_35_44,Black,S,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Like,Platform responsibility,30
R_5vtXpVTVZmjPbfr,EN,4,1,2,2,1,21,2,"(1, 3)",,2,5,3,5,6,1,2,4,4,10,10,10,50,10,10,4,5,5,2,3,3,4,,,,9,,,,,4,Yea I was talking to her and my other ,5,Yea I was talking to her and my other ,"1,5",,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,1,1,4,Yea that’s what I’m doing lol lol ,6,4,T3,0,1,1,DoorDash,DoorDash,DoorDash,Subway,0,50,50,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Female,0,1,0,age_18_24,Black,MW,0,High trust,0,1,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,1,same weight,0,0,0,Product features,,40
R_1FIYrVjtRJjsfUV,EN,4,5,2,3,1,21,2,2,,4,2,1,6,2,5,3,4,3,15,15,20,15,15,20,4,5,4,3,5,3,4,,,9,,,,,,4,Get food delivered i am disabled ,5,Because sometimes I get lost ,"1,5",,,,,,,,,,,,,,,,,,,,,3,1,3,3,1,2,4,1,2,Misleading information ,5,1,T2,0,1,0,DoorDash,Grubhub,Uber,Grubhub,1,20,15,-5,5,2,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Female,0,1,0,age_55_64,Black,S,0,Low trust,1,0,1,4,about_once_or_twice_a_year,0,3,once_every_few_months,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,paid_employee,1,0,1,0,0,1,None,No clicks,0,0,negative weight difference,1,0,-3,Frequency of use,Misinformation concerns,0
R_1CeGchZOww5buIj,EN,4,6,1,4,1,18,3,"(1, 2, 3)",,2,0,6,5,4,3,1,2,5,0,0,0,0,75,25,5,5,5,5,5,5,4,,,9,,,,,,5,It has healthy choices meals,5,I don't think signing petitions does any good.,"1,5",,,,,,,,,,,,,,,,,,,,,3,2,1,4,5,5,3,2,2,To inform people of misinformation on internet sites,5,4,T2,0,1,1,Subway,Subway,Subway,Burger King,0,75,75,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Male,1,0,0,age_65_plus,Asian,W,0,High trust,0,1,0,5,did_not_use,0,5,did_not_use,0,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,3,None,No clicks,0,0,same weight,0,0,0,Product features,No interest,50
R_3J468mNP2v0fXXj,EN,4,3,1,4,1,21,1,"(1, 2, 3)",,5,0,2,4,3,1,6,5,4,6,1,1,90,1,1,4,5,5,3,5,4,4,9,,,,,,,,4,I utilized DoorDash much more frequently than the other options provided.,5,Not comfortable signing petitions without life experience with the situation.,"1,5",,,,,,,,,,,,,,,,,,,,,2,3,2,4,1,4,4,3,2,To get an idea of participant's general awareness of misinformation spread online.,6,4,control,0,1,1,DoorDash,DoorDash,DoorDash,Uber,0,90,90,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Male,1,0,0,age_35_44,White,W,0,Very low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,paid_employee,1,0,1,0,0,3,None,No clicks,0,0,same weight,0,0,0,Frequency of use,No interest,84
R_1FCyrKNw7Q5f2NB,EN,4,6,1,2,1,21,4,"(2, 3)",,5,0,5,6,4,3,1,2,5,0,0,0,0,70,30,5,5,5,5,2,4,4,,,,,9,,,,5,That is the most convenient card for me to use,1,Subway does not need to mislead people,"1,5",,,,,,,,,,,,,,,,,,,1,,3,3,1,5,5,2,4,3,1,to see what people know about misleading ads,6,4,T4,1,1,1,Subway,Subway,Subway,Burger King,0,70,70,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Male,1,0,0,age_65_plus,White,MW,0,Very low trust,1,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,1,same weight,0,0,0,Product features,Company responsibility,40
R_d4E6iVx0gVjKPJL,EN,4,5,2,1,1,16,3,"(1, 2, 3)",,2,0,5,6,4,3,2,1,6,5,5,20,15,10,45,5,5,5,5,5,3,4,,9,,,,,,,5,They have healthy choices,3,It covers a lot of the topic,"1,5",,,,,1,,,,,,,,,,,,,,,,2,3,1,5,1,3,3,3,2,To find out how people feel about misinformation and ads,7,4,T1,1,1,1,Subway,Burger King,Burger King,Subway,1,45,10,-35,2,3,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Female,0,1,0,age_55_64,White,NE,0,High trust,0,1,0,3,once_every_few_months,0,5,did_not_use,0,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,1,0,0,0,1,0,0,paid_employee,1,0,1,0,0,3,petition_block,platform_block,1,0,negative weight difference,1,0,1,Product features,No interest,25
R_1gnoRmbgWEjtrV0,EN,4,6,1,1,1,"30,4",1,"(1, 2)",,3,2,5,6,4,3,1,2,5,0,0,25,25,25,25,5,5,5,5,5,5,4,,,9,,,,,,5,I would like to sample Subway's cuisine again; I haven't had the money to go there.,1,Truth is power; misinformation creates mistrust leads to loss of market.,"1,5",,,,,,,,,,,1,,,,,,,,,,3,2,3,4,5,5,3,3,2,Look at misinformation websites and their impact,6,4,T2,1,1,1,Subway,Subway,Subway,Burger King,0,25,25,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Male,1,0,0,age_65_plus,White,NE,1,Some trust,0,0,1,5,did_not_use,0,5,did_not_use,0,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,0,same weight,0,0,0,Product features,"Trust, privacy and free speech concerns",0
R_0VeD7H5WTw1Ly2B,EN,4,4,2,3,1,"11,17",2,"(1, 2, 3)",,1,0,4,5,2,3,6,1,6,20,20,10,10,10,30,5,5,5,4,5,3,4,,,,,,,,9,6,Love burgers n fries,5,No signing for any reasons,"1,5",,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,3,4,1,4,Great survey,7,1,T4,0,1,1,Burger King,Burger King,Burger King,Grubhub,0,30,30,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_45_54,Black,S,0,Very high trust,0,1,0,3,once_every_few_months,0,3,once_every_few_months,0,None,0,0,0,1,50K_to_100K,0,1,0,0,1,0,0,some_college,1,0,0,0,1,0,0,self_empployed,0,1,1,0,0,3,None,No clicks,0,0,same weight,0,0,0,Love,No interest,10
R_3g7pilRcs48t1uK,EN,4,3,2,1,1,"14,16,18",3,"(1, 2)",,3,0,2,1,5,4,3,6,2,20,70,4,2,1,3,1,1,3,4,4,3,4,,,,9,,,,,2,i like it,2,because seems to be true,"1,5",,,,,,,,,,,,,,,,1,,,,,3,3,3,3,1,4,3,1,2,companies using false advertisement,4,5,T3,0,1,1,Lyft,Lyft,Lyft,Uber,0,70,70,0,5,5,company_allow,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Female,0,1,0,age_35_44,Black,NE,0,Some trust,0,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,0,1,0,0,1,0,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Like,Misinformation concerns,50
R_86LH4wpiOI37EVr,EN,4,5,1,2,1,21,3,"(1, 2, 3)",,2,0,5,3,2,6,1,4,5,0,25,0,0,50,25,5,4,5,5,3,5,4,9,,,,,,,,5,I like their food.,2,No particular reason. ,"1,5",,,,1,,,,,,,,,,,,,,,,,3,1,2,4,4,5,2,3,4,To expoae the problems of misinformation in some news outlets,6,4,control,0,1,1,Subway,Subway,Subway,Grubhub,0,50,50,0,4,4,company_allow,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Male,1,0,0,age_55_64,White,MW,0,High trust,0,1,0,3,once_every_few_months,0,3,once_every_few_months,0,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,3,None,No clicks,0,0,same weight,0,0,0,Like,No interest,25
R_Rl4HOo7pKwS42dj,EN,4,2,2,3,1,21,1,"(1, 2)",,5,0,5,6,4,3,2,1,6,15,10,15,20,20,20,3,5,5,2,5,2,4,,,,9,,,,,6,"Burer King does not appear intentionally support ""fake news"". ",3,Ultimately it is the digital ad companies' responsibility to ensure they are not promoting other comapanies names on misinformation sites. ,"1,5",,,,,,,,,,,,,1,,,,,,,,4,3,1,5,2,3,1,3,4,To educate the public about how big companies that use digital markting programs have no way to regulate what kind of sites their ads are placed on. ,7,4,T3,0,1,1,Burger King,Burger King,Burger King,Subway,0,20,20,0,3,3,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Female,0,1,0,age_25_34,White,S,0,Very low trust,1,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,self_empployed,0,1,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Misinformation,Platform responsibility,0
R_1lyOLsXzhU5VpfU,EN,4,5,1,2,1,21,3,"(1, 3)",,2,0,5,6,4,1,2,3,4,8,5,12,35,25,15,5,5,4,3,3,3,4,,,,,,,,9,6,I would like to receive some of Burger King's delicious food.,5,I do not feel passionately about this issue.,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,1,5,1,6,2,1,2,I am not sure.,5,4,T4,0,1,1,Burger King,DoorDash,DoorDash,Subway,1,35,15,-20,3,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_55_64,Black,MW,0,High trust,0,1,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,2,None,No clicks,0,0,negative weight difference,1,1,3,Like,No interest,10
R_31Wx2MZZZ6Fr7wY,EN,4,6,1,3,1,21,3,2,,3,0,5,6,4,3,1,2,5,0,0,0,0,75,25,5,5,5,5,2,3,4,,,9,,,,,,5,I like their Cheese Steak Sub better than hamburgers,1,Subwasy does not need to support misleading or false information on websites that promote falsehoods,"1,5",,,,,,,,,,,1,,,,,,,,,,3,4,2,4,5,4,3,3,1,to show that many responsible companies can be duped into advertizing on sites that promote misinformation,6,4,T2,1,1,1,Subway,Subway,Subway,Burger King,0,75,75,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Male,1,0,0,age_65_plus,White,S,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,1,petition_block,company_block,1,1,same weight,0,0,0,Product features,Misinformation concerns,50
R_1ifIF9qlOHNhafV,EN,4,6,1,3,1,"1,4,9,17,36",1,"(1, 2, 3)",,5,1,5,3,2,4,1,6,5,10,10,10,10,50,10,5,5,5,5,2,5,4,,,9,,,,,,5,Their subs taste good and are good for you. I don’t use the other services.,5,The verbiage on the petition can be changed after you sign it.,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,1,5,5,7,6,3,1,To determine the thoughts and intents of the American citizen.,6,4,T2,0,1,1,Subway,Subway,Subway,Grubhub,0,50,50,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Male,1,0,0,age_65_plus,White,S,1,Very low trust,1,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,not_working,0,0,0,1,0,3,None,No clicks,0,1,same weight,0,0,0,Product features,No interest,40
R_3HLkII8Y8MRS9Rt,EN,4,4,1,1,1,26,3,"(1, 2)",,2,0,3,2,5,4,1,6,5,20,0,20,20,20,20,5,4,3,4,3,4,4,,9,,,,,,,5,I like grinders,5,I know nothin about it,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,3,5,3,2,1,1,2,I dont know,3,4,T1,0,1,1,Subway,Subway,Subway,Lyft,0,20,20,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,1,0,0,age_45_54,Black,NE,0,High trust,0,1,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,0,same weight,0,0,0,Like,No interest,0
R_2U2Q64JanpIy6ad,EN,4,5,2,1,1,"2,4,11,14,26,36",3,"(1, 2, 3)",,3,0,5,4,6,3,2,1,6,0,0,0,30,20,50,5,4,3,2,2,1,4,,,,,,,,9,6,I go there frequently ,3,They shouldn't ,"1,5",,,,,,,,,,,,,,,,,1,,,,3,4,3,3,5,2,4,3,2,Digital company's and missinformation ,5,4,T4,0,1,1,Burger King,Burger King,Burger King,Subway,0,50,50,0,3,3,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Female,0,1,0,age_55_64,White,NE,1,Some trust,0,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,3,None,No clicks,0,1,same weight,0,0,0,Frequency of use,Company responsibility,20
